итерация,температура,x1,x2,x3,f,дельта_f
1710,32.95407616000001,-18.4824172204315,-16.632544042138445,1.9440926017814457,11.426632657284303,-0.027610199083541787
1711,32.95407616000001,-18.31776844389752,-16.099382984692042,1.6345401454917763,11.358270941915487,-0.06836171536881608
1712,32.95407616000001,-18.53269778816811,-16.073171614867693,1.5401827687946223,11.384616986813484,0.026346044897996634
1713,32.95407616000001,-18.69169863327038,-15.642234568581905,1.7719976776411188,11.371065649261434,-0.013551337552049958
1714,32.95407616000001,-18.58362805342681,-15.761885608122684,1.9540823704644055,11.365753030816423,-0.005312618445010742
1715,32.95407616000001,-18.70805148377551,-15.933227450966335,2.0779268993846896,11.396631415281206,0.030878384464783082
1716,32.95407616000001,-18.56978964523515,-16.105320755494876,2.056142543294934,11.39228255710509,-0.0043488581761153
1717,32.95407616000001,-18.834141634747184,-16.187946795889683,1.8525228748809852,11.434327866097105,0.042045308992014085
1718,32.95407616000001,-19.026345602773763,-16.06174378183941,1.6031161322518905,11.449925103462872,0.015597237365767569
1719,32.95407616000001,-19.044550763776364,-16.223236196662686,1.9711011458036296,11.46518797567507,0.015262872212197465
1720,32.95407616000001,-19.118768669185744,-15.958086073930295,2.1665205663699436,11.454383263519286,-0.010804712155783491
1721,32.95407616000001,-19.24412489989759,-16.13393949654825,2.2297628387560566,11.484898882538744,0.03051561901945732
1722,32.95407616000001,-19.604705842524,-16.259428182052712,2.2863248104703473,11.542796386633198,0.05789750409445382
1723,32.95407616000001,-20.115613474628685,-16.16331960676287,2.1348650134301317,11.604736847040982,0.06194046040778467
1724,32.95407616000001,-19.758822807641533,-16.322381144295075,1.6928673527234197,11.568033727379847,-0.036703119661135375
1725,32.95407616000001,-19.562344070033276,-16.263456687414497,1.5016631641321718,11.53740730338843,-0.03062642399141602
1726,32.95407616000001,-19.44824957138688,-15.86996401307034,1.8005749793575967,11.492850365218132,-0.04455693817029882
1727,32.95407616000001,-19.77774604787789,-15.72122723202789,1.614132603799975,11.527953611850455,0.03510324663232289
1728,32.95407616000001,-19.264278916428655,-15.699822421992325,1.5764080654860217,11.454959281979997,-0.07299432987045762
1729,32.95407616000001,-19.220628240124014,-15.884423558619526,1.3171914015531243,11.462666523302717,0.007707241322719938
1730,32.95407616000001,-19.08808815181563,-15.358548868380108,1.3815875292225674,11.405290102488246,-0.05737642081447092
1731,32.95407616000001,-19.22113977924892,-15.408360189632134,1.0299220848094066,11.42778106917247,0.02249096668422368
1732,32.95407616000001,-19.107329286337716,-15.054204508179303,0.8448454283660993,11.386437493755137,-0.0413435754173328
1733,32.95407616000001,-19.036071095967777,-15.011706711637883,0.6236535357055318,11.373093743486672,-0.013343750268465016
1734,32.95407616000001,-19.189685868634786,-14.770608419073156,0.8792840591956241,11.379238723755021,0.006144980268349087
1735,32.95407616000001,-19.5763869204416,-15.117134824535942,0.8515003321228197,11.458810269472975,0.079571545717954
1736,32.95407616000001,-19.656756557237884,-15.237343826691376,0.6688936307735371,11.478315254746269,0.019504985273293585
1737,32.95407616000001,-19.510581345872474,-15.197534498286148,0.7658946983436095,11.454618130287004,-0.02369712445926453
1738,32.95407616000001,-19.9932944084662,-14.88396484082104,0.9067142861063461,11.505094099300171,0.05047596901316709
1739,32.95407616000001,-19.906552474014042,-14.741636166832869,0.47978832848811664,11.48378682158006,-0.021307277720111983
1740,32.95407616000001,-19.790122220461633,-14.579032873755608,0.770228705499312,11.45677423496016,-0.027012586619900247
1741,32.95407616000001,-19.584325851724575,-14.698981950794982,0.6294551688487023,11.433293752816748,-0.023480482143410697
1742,32.95407616000001,-19.417282479505403,-14.470477668889538,0.17091453531126538,11.394100519562839,-0.039193233253909554
1743,32.95407616000001,-19.033593350324246,-14.85734706464502,-0.1994913985108635,11.362033190933623,-0.03206732862921591
1744,32.95407616000001,-18.885401453254982,-14.779174276616905,0.01930991235816698,11.334730061452882,-0.02730312948074065
1745,32.95407616000001,-19.115516195519824,-14.186857324047649,-0.01669410014255992,11.33052301262527,-0.004207048827613136
1746,32.95407616000001,-19.12181362032444,-14.390198907684976,-0.25379632692521586,11.344292124675517,0.013769112050248111
1747,32.95407616000001,-19.374584397296193,-14.698757133785833,-0.13003630076190098,11.402044528777445,0.05775240410192772
1748,32.95407616000001,-19.09676388044383,-14.726708279546237,-0.545096423256385,11.362543282913368,-0.039501245864077106
1749,32.95407616000001,-18.954021777125508,-14.707224543693869,-0.9718246299157909,11.340045792475209,-0.022497490438158962
1750,32.95407616000001,-19.15783892050831,-14.697290031548123,-0.8803032217178991,11.36971664351439,0.029670851039181656
1751,32.95407616000001,-18.81092073564773,-14.795764842561933,-0.717544716179613,11.324914408773843,-0.044802234740547675
1752,32.95407616000001,-18.815428167784045,-14.907562506220138,-0.7781227412915483,11.333516017045397,0.00860160827155454
1753,32.95407616000001,-19.176012535588264,-14.74021723494877,-1.0270447374818201,11.375287626084331,0.04177160903893373
1754,32.95407616000001,-18.92110335527233,-14.781086204864254,-1.138741118628079,11.340268903203194,-0.035018722881137165
1755,32.95407616000001,-18.577724587753753,-15.056241674296718,-1.264257725777323,11.309860055006455,-0.030408848196739058
1756,32.95407616000001,-18.33222557852127,-15.446473660047046,-1.396353113191715,11.305471014363992,-0.004389040642463371
1757,32.95407616000001,-18.140796228175486,-16.01414778593423,-1.6298010125842102,11.327597037211849,0.02212602284785703
1758,32.95407616000001,-17.848536290825585,-16.002088931649514,-1.0010490464628339,11.28757315499974,-0.040023882212109285
1759,32.95407616000001,-17.941314909579493,-15.685133838281498,-0.6969540300053703,11.271492234383901,-0.016080920615838323
1760,32.95407616000001,-17.670848372786555,-15.801408169788521,-0.7876395804884669,11.245444558207065,-0.026047676176835566
1761,32.95407616000001,-17.53077150478354,-15.579156856618555,-0.8061287805089866,11.206048341245596,-0.03939621696146922
1762,32.95407616000001,-17.537943067160146,-16.144710713325335,-1.0004283425128662,11.260439458635945,0.05439111739034885
1763,32.95407616000001,-17.714230712336136,-15.825284373132819,-0.7088346843633819,11.253437940319348,-0.007001518316597455
1764,32.95407616000001,-17.625860899273533,-15.989900577736508,-0.47816634592872825,11.257028869270478,0.0035909289511302234
1765,32.95407616000001,-17.92299927527765,-15.76363888736802,-0.3996656918816154,11.275919225532439,0.018890356261961117
1766,32.95407616000001,-17.893000777949425,-16.217139562830813,-0.47508276539377814,11.313177410810807,0.03725818527836822
1767,32.95407616000001,-17.732155588692084,-16.23503990866082,-0.528383337360705,11.294075014648524,-0.019102396162283597
1768,32.95407616000001,-17.512946563647617,-16.384569539707886,-0.3715321839597005,11.280629715600279,-0.013445299048244763
1769,32.95407616000001,-17.14846013866863,-16.17532632567375,-0.34482257655323195,11.213533104583204,-0.06709661101707454
1770,32.95407616000001,-16.85971412557224,-16.73673531555717,-0.5456472397465659,11.237625928851031,0.024092824267826884
1771,32.95407616000001,-16.97094438968594,-16.87211939728389,-1.010692493463177,11.265593749744092,0.02796782089306049
1772,32.95407616000001,-16.939963596261602,-16.864386745280207,-0.9743556695573524,11.261118052454163,-0.004475697289928249
1773,32.95407616000001,-16.810569837469217,-16.993026849534697,-0.8699942285945236,11.260400934826185,-0.0007171176279783253
1774,32.95407616000001,-16.514793936662755,-17.334373704122292,-0.7477937840592822,11.266770342700099,0.006369407873913602
1775,32.95407616000001,-16.753170418363,-17.09269534303417,-1.0673235698445749,11.265167372073316,-0.0016029706267826072
1776,32.95407616000001,-16.867980730056217,-16.84392387994872,-0.683793432649485,11.250413777627376,-0.014753594445940266
1777,32.95407616000001,-17.035604771329037,-17.04103273574239,-0.8507528362481259,11.291555937074216,0.04114215944684041
1778,32.95407616000001,-17.139934491868598,-17.01651996230147,-0.9513972780361402,11.300970772800678,0.009414835726461845
1779,32.95407616000001,-17.217173482724533,-17.175575377330986,-1.4832664589991753,11.327233494111628,0.026262721310949644
1780,32.95407616000001,-17.33412068822872,-17.073542535415008,-1.6583266561318506,11.329888741209082,0.0026552470974543496
1781,32.95407616000001,-17.526759927834902,-16.92326834289025,-1.6249196812892306,11.336908659077432,0.007019917868349879
1782,32.95407616000001,-17.643544230056847,-16.93687330875142,-1.8634847114072317,11.35238717633257,0.015478517255138158
1783,32.95407616000001,-17.600255530520048,-17.01298174803522,-1.963206482023695,11.355040531257286,0.002653354924715856
1784,32.95407616000001,-17.260688029736244,-17.16388240407379,-1.8874717579661309,11.33116792216688,-0.02387260909040556
1785,32.95407616000001,-17.347424196905315,-17.074698442534658,-1.8417251550584919,11.331659616039593,0.0004916938727124176
1786,32.95407616000001,-16.999593617684003,-17.450139631296082,-2.2261196473254685,11.333593300975526,0.0019336849359330444
1787,32.95407616000001,-17.190084620239464,-17.648920569609675,-2.1161623780706953,11.376564237733085,0.04297093675755903
1788,32.95407616000001,-16.871717769832305,-18.589345308252227,-2.2541261679007834,11.453190724227227,0.07662648649414194
1789,32.95407616000001,-16.91555616383697,-18.750350167369458,-2.573101664130588,11.476964916881341,0.0237741926541144
1790,32.95407616000001,-16.98011865441495,-18.87400237068914,-2.3701704295195007,11.497646500914382,0.020681584033040323
1791,32.95407616000001,-16.579657610303393,-18.95763341440128,-2.134773384241421,11.471261442110693,-0.026385058803688466
1792,32.95407616000001,-16.743723632688834,-18.66735329301122,-1.9882059250588608,11.450347952975912,-0.02091348913478086
1793,32.95407616000001,-16.569715072660824,-18.58133543777027,-2.433002576906831,11.423894980437757,-0.026452972538155706
1794,32.95407616000001,-16.254567201965003,-18.651541041077735,-2.653607434880135,11.404047572347217,-0.01984740809053953
1795,32.95407616000001,-16.290311378225528,-18.817950791970816,-2.7018275587727314,11.428493594069973,0.024446021722756228
1796,32.95407616000001,-16.21457806472809,-18.90258909176995,-2.563888298890126,11.432532301529756,0.004038707459782742
1797,32.95407616000001,-16.16279561671916,-18.828823532683504,-2.722985591782509,11.418706592321536,-0.013825709208219905
1798,32.95407616000001,-16.516990807298406,-18.405638522838615,-2.7616981689801783,11.397638532670252,-0.021068059651284443
1799,32.95407616000001,-16.377325658777888,-18.618436178760543,-2.680360646128089,11.411027699989418,0.013389167319166617
1800,30.317750067200006,-16.798158862521078,-18.359544358432732,-2.8000403080032075,11.41912247075251,0.008094770763092285
1801,30.317750067200006,-16.831928232750986,-18.83542920465237,-2.6577884822011755,11.479556829834506,0.060434359081995126
1802,30.317750067200006,-17.07294051784748,-18.90894628819078,-2.896055385923351,11.511016603139128,0.03145977330462202
1803,30.317750067200006,-16.79719367275657,-19.368058560543552,-3.0676027941942707,11.542291711552256,0.031275108413128194
1804,30.317750067200006,-16.36550549781809,-19.42840719531621,-3.1146243500761446,11.513616595328074,-0.028675116224182062
1805,30.317750067200006,-16.456887795894175,-19.20588559147779,-3.469408025713233,11.49351205055171,-0.020104544776364364
1806,30.317750067200006,-16.436234076364848,-19.039816778111668,-3.3104880143377797,11.470395807193201,-0.02311624335850837
1807,30.317750067200006,-16.218558549366236,-18.97445535338179,-3.4238411431537172,11.44344992890992,-0.026945878283280322
1808,30.317750067200006,-16.579084315595395,-18.999792129758433,-3.407126128155861,11.478087028312885,0.03463709940296411
1809,30.317750067200006,-15.875236175116232,-18.838452028015997,-3.339507518694844,11.396205304065177,-0.08188172424770812
1810,30.317750067200006,-15.819418471485804,-18.9876633934507,-3.7764708660055644,11.412340780322923,0.016135476257746362
1811,30.317750067200006,-16.260210415042295,-19.164737891470505,-3.958836146160314,11.472785234845873,0.06044445452294944
1812,30.317750067200006,-16.14160207467173,-19.13444259082264,-4.00032265312631,11.459045406138541,-0.01373982870733137
1813,30.317750067200006,-16.261010736917353,-19.614085987322422,-4.151915059098294,11.531468494803383,0.07242308866484137
1814,30.317750067200006,-16.01755690957164,-19.98121329195436,-4.327796085115307,11.561595032208023,0.030126537404640885
1815,30.317750067200006,-15.608000130762035,-19.726080250038844,-3.9294419902242628,11.495911291840287,-0.06568374036773683
1816,30.317750067200006,-15.807209362971854,-19.914695092604827,-3.738616525861814,11.535608225485328,0.039696933645041454
1817,30.317750067200006,-15.858849342133878,-20.01809780863054,-3.465036859128132,11.552728419360978,0.017120193875650003
1818,30.317750067200006,-15.617569993628544,-20.316877419258606,-4.058011891407757,11.57786159967876,0.025133180317782333
1819,30.317750067200006,-15.07437435189397,-20.661207412562888,-4.12054082657114,11.591438492353559,0.013576892674798557
1820,30.317750067200006,-15.253484715743872,-20.26642487251434,-3.646263015892385,11.545654942546946,-0.04578354980661281
1821,30.317750067200006,-15.21005441429663,-20.54973140866686,-3.2493095440373128,11.582077209359236,0.03642226681228955
1822,30.317750067200006,-15.850671889688511,-20.74715447021022,-3.1889723077059005,11.650321739847492,0.06824453048825596
1823,30.317750067200006,-15.409223836169188,-20.679769739593198,-3.361189232465722,11.612985771412404,-0.03733596843508735
1824,30.317750067200006,-15.40498591780779,-20.977868122457643,-3.239550301448854,11.654131562826683,0.04114579141427832
1825,30.317750067200006,-15.484040298624896,-20.802843589685615,-2.6606292033697576,11.63389722461174,-0.020234338214942582
1826,30.317750067200006,-15.392161410469988,-21.122369807600975,-2.582554173592276,11.672794367388569,0.038897142776828986
1827,30.317750067200006,-15.458677737943578,-21.179505059961986,-3.1199392811593802,11.685263320551492,0.012468953162922958
1828,30.317750067200006,-15.019420229571294,-21.22902189384627,-3.069497553952352,11.667074877319369,-0.01818844323212332
1829,30.317750067200006,-15.108850277127923,-21.300943892744108,-2.891628824764937,11.682048834093054,0.014973956773685515
1830,30.317750067200006,-15.256649392060307,-21.683789036986397,-3.0247302059057364,11.744308329660093,0.062259495567039025
1831,30.317750067200006,-15.250185335764648,-21.894449677499935,-3.5301852935361318,11.774229384414992,0.029921054754899146
1832,30.317750067200006,-15.110676504577842,-21.9393061962456,-3.3782956882460153,11.773159131560218,-0.001070252854773912
1833,30.317750067200006,-15.112965682941269,-22.023243130126918,-2.8632116849177156,11.78450911195403,0.01134998039381152
1834,30.317750067200006,-15.106613485773336,-21.676641094099402,-2.7547453375951725,11.735060039196258,-0.04944907275777233
1835,30.317750067200006,-15.117666767243984,-22.104147818623325,-2.810314269804925,11.796111779216778,0.061051740020520384
1836,30.317750067200006,-15.138439865195803,-22.518737578267096,-3.1807401338479306,11.85583025776148,0.05971847854470269
1837,30.317750067200006,-15.416744306945475,-22.09212405495445,-3.572583388099269,11.810500634300107,-0.045329623461373814
1838,30.317750067200006,-15.813544278930184,-22.25145014661795,-3.1500149719195227,11.85261239068324,0.04211175638313236
1839,30.317750067200006,-15.828685592325431,-22.660607380175918,-3.2191943146599966,11.909009953222908,0.056397562539668655
1840,30.317750067200006,-16.279271123599642,-22.41051192913248,-3.4822945390211593,11.899591835937818,-0.009418117285090233
1841,30.317750067200006,-16.424063872350704,-22.366394099134165,-3.8556342708732165,11.902424339856573,0.002832503918755336
1842,30.317750067200006,-16.475990893280425,-22.42843878173486,-3.9537049077336657,11.913656371813538,0.01123203195696476
1843,30.317750067200006,-16.23009118456899,-21.765825493427936,-4.109231348571776,11.812412662014227,-0.10124370979931108
1844,30.317750067200006,-16.42511787338263,-21.884759816297933,-3.9848069148105107,11.83950690029407,0.027094238279843808
1845,30.317750067200006,-16.132903569480273,-22.02144380323644,-3.6137189944892203,11.839836238216977,0.00032933792290634756
1846,30.317750067200006,-16.099407320156896,-22.025475829305403,-3.796866353978077,11.83877984910036,-0.0010563891166164296
1847,30.317750067200006,-15.5354644458976,-21.991253719161932,-3.5703968151904,11.802750681331409,-0.03602916776895171
1848,30.317750067200006,-15.698563308274219,-22.324899520934952,-3.964490906499864,11.857821628520197,0.055070947188788466
1849,30.317750067200006,-15.784151107562602,-22.353581833139625,-3.826424392797811,11.86592351554429,0.008101887024093202
1850,30.317750067200006,-15.587603966067803,-22.49435499908174,-4.289730247727839,11.876059338492965,0.010135822948674544
1851,30.317750067200006,-15.574524224257111,-22.037454701828484,-4.583852635820006,11.813442926059468,-0.06261641243349736
1852,30.317750067200006,-15.932990314942405,-22.105517278189232,-4.2537622442795096,11.841184777706076,0.02774185164660814
1853,30.317750067200006,-16.119747886898,-21.58705579761438,-4.126435391044244,11.782043837821055,-0.05914093988502067
1854,30.317750067200006,-15.414834195066701,-22.021409679182458,-3.9745830914818105,11.801320712944486,0.019276875123431125
1855,30.317750067200006,-15.620386908618437,-21.651658208235226,-4.175170295525704,11.761821514856702,-0.03949919808778368
1856,30.317750067200006,-15.782351685187857,-21.601152304009915,-3.9610430083636414,11.763654964091598,0.001833449234895923
1857,30.317750067200006,-15.589740172423864,-21.56504516040425,-4.100432825554072,11.74799382384385,-0.015661140247749117
1858,30.317750067200006,-15.54086614787932,-21.772741394678544,-4.049478517880984,11.773790890572691,0.025797066728841855
1859,30.317750067200006,-15.286044649795024,-21.81264996726601,-4.213233357728355,11.766032802085268,-0.007758088487422654
1860,30.317750067200006,-15.650204870743996,-21.549326729908366,-4.467525854761309,11.750248079681505,-0.015784722403763496
1861,30.317750067200006,-15.853373179359847,-22.253959449072305,-4.08252443944615,11.856555203614764,0.10630712393325936
1862,30.317750067200006,-15.838816708522335,-21.632614199994922,-3.8444208813739107,11.77096368824327,-0.0855915153714939
1863,30.317750067200006,-16.088318705759733,-21.482603253274075,-4.097089464071897,11.766112662443952,-0.00485102579931862
1864,30.317750067200006,-15.828109119098752,-21.660394456403036,-4.350889484807757,11.775290097330606,0.009177434886654012
1865,30.317750067200006,-16.035715615767476,-21.86402852434576,-4.207085483938164,11.814360433018232,0.03907033568762586
1866,30.317750067200006,-15.93678636260627,-21.850140191997774,-4.428161729879627,11.807394105644192,-0.006966327374039238
1867,30.317750067200006,-15.754650643895033,-21.858625632878667,-4.551583831071299,11.798652372557468,-0.008741733086724324
1868,30.317750067200006,-15.853680241410085,-21.691462947913745,-4.647543628111942,11.781834618755543,-0.016817753801925406
1869,30.317750067200006,-15.776637020042644,-21.43304320778841,-4.389160161456217,11.741480794070874,-0.04035382468466864
1870,30.317750067200006,-15.744726830430618,-20.946441137796132,-3.983483918248118,11.672133187339515,-0.06934760673135898
1871,30.317750067200006,-16.068665858708506,-20.4405885347101,-3.6480594322777287,11.624637281154897,-0.04749590618461852
1872,30.317750067200006,-15.977230243301868,-20.333420568679077,-3.7228560767148156,11.60406602306821,-0.020571258086686584
1873,30.317750067200006,-16.201339035963617,-20.20237488203182,-4.058426352930484,11.603533586500083,-0.0005324365681271814
1874,30.317750067200006,-16.35521617648727,-20.24356742249509,-4.448228472389795,11.621379335061771,0.017845748561688524
1875,30.317750067200006,-16.14249437081445,-20.44440742599943,-4.298699357771723,11.631938447377262,0.010559112315490893
1876,30.317750067200006,-16.018565200880076,-20.251313704792505,-4.365647928519938,11.597731856942543,-0.034206590434719075
1877,30.317750067200006,-15.921891253469031,-20.408492314705878,-4.955225585042493,11.614196988976238,0.016465132033694374
1878,30.317750067200006,-15.448705219699589,-20.138662003966033,-4.81952909348943,11.544552468690497,-0.06964452028574009
1879,30.317750067200006,-15.551115260652734,-19.9730765953025,-4.599401476892956,11.52789046926212,-0.016661999428377428
1880,30.317750067200006,-15.348981206223513,-19.96013301108743,-4.6435306505604625,11.512243221951808,-0.015647247310312196
1881,30.317750067200006,-15.19841338502155,-19.989449267917724,-4.706924571297824,11.506378437860393,-0.005864784091414776
1882,30.317750067200006,-15.386019771796372,-19.597804623963842,-4.763653770754724,11.46510814016194,-0.04127029769845336
1883,30.317750067200006,-15.794822937960687,-19.566621408028638,-4.561035491316374,11.490378069060082,0.02526992889814217
1884,30.317750067200006,-16.07360567383928,-19.540128706824323,-4.452593406274702,11.508018352324406,0.017640283264324097
1885,30.317750067200006,-15.52356068671553,-19.489786268661888,-4.711365996667357,11.46013982097744,-0.0478785313469654
1886,30.317750067200006,-15.999728781966041,-19.70964566818506,-4.673076270823289,11.525509960648069,0.06537013967062855
1887,30.317750067200006,-16.02799961821885,-19.575820030363293,-4.437238143428173,11.509090389444461,-0.01641957120360793
1888,30.317750067200006,-15.981492861546663,-19.62465964128449,-4.1488641119408936,11.510972265277754,0.001881875833293023
1889,30.317750067200006,-15.605110320959884,-19.859202730785196,-4.209056638583457,11.514733018535248,0.0037607532574934766
1890,30.317750067200006,-15.336057668782539,-19.804382421496744,-4.172482681536789,11.4879402168397,-0.026792801695547652
1891,30.317750067200006,-15.367413858226401,-20.14167741776218,-4.3854127119572714,11.537796780043035,0.04985656320333476
1892,30.317750067200006,-15.765526875332892,-19.999721047886506,-4.38727650499359,11.545947358725725,0.008150578682689869
1893,30.317750067200006,-15.62831437031949,-20.3551344360466,-4.460455276700717,11.585071095689601,0.03912373696387661
1894,30.317750067200006,-15.38309211767017,-20.055426245523265,-4.630621728847828,11.527772714533096,-0.057298381156504874
1895,30.317750067200006,-15.328973142645642,-19.82563876570684,-4.290506173984484,11.490798453222176,-0.0369742613109203
1896,30.317750067200006,-15.266574907393949,-20.22422322165037,-4.881945996110835,11.544599859264896,0.053801406042719435
1897,30.317750067200006,-15.24839877053866,-20.38254146168998,-4.141066648193449,11.562915498248508,0.018315638983612104
1898,30.317750067200006,-15.01071190852906,-20.590947915878832,-4.113624775605126,11.577568735220517,0.014653236972009154
1899,30.317750067200006,-15.335936838490525,-20.59540131802782,-3.9649486033624015,11.597852034622584,0.020283299402066746
1900,30.317750067200006,-15.492588978522258,-20.327378628148423,-3.9737852823232753,11.570703352610805,-0.027148682011779002
1901,30.317750067200006,-15.444144450968453,-20.47082131276632,-4.227476767484779,11.588120631223052,0.017417278612247955
1902,30.317750067200006,-15.886114998431845,-20.84087953986954,-4.175581939847706,11.667315105883295,0.07919447466024288
1903,30.317750067200006,-15.653164745258533,-20.242958440673227,-4.222919597814034,11.570634250592128,-0.09668085529116688
1904,30.317750067200006,-15.133539966482667,-20.468360530018884,-4.017849879603075,11.56741508179158,-0.003219168800548289
1905,30.317750067200006,-15.13068300834226,-20.155796549652653,-3.9739435209314022,11.522828009567608,-0.04458707222397251
1906,30.317750067200006,-15.242673955700342,-19.8357138004779,-4.487176143017019,11.486924492335726,-0.035903517231881565
1907,30.317750067200006,-15.123644213145255,-19.53533807861091,-4.7127793866241285,11.437330457258124,-0.04959403507760207
1908,30.317750067200006,-15.37448655193922,-19.603765740234824,-4.689671630790187,11.464765767096447,0.027435309838322652
1909,30.317750067200006,-15.094067334568157,-19.218206540292204,-4.868072203606765,11.391303242383545,-0.07346252471290171
1910,30.317750067200006,-15.2147013463797,-19.094579111153717,-4.935017247756349,11.38342047135183,-0.007882771031715308
1911,30.317750067200006,-14.908894942631774,-19.139723951253917,-4.617757802569283,11.365322212402795,-0.01809825894903483
1912,30.317750067200006,-15.17825859349636,-19.233916948519244,-4.586356964155744,11.398402340480377,0.033080128077582316
1913,30.317750067200006,-15.528496111797242,-19.312006016148118,-4.615939472692838,11.43580624243187,0.03740390195149246
1914,30.317750067200006,-15.514012499121199,-19.42198414095654,-4.356666180416858,11.448694186953439,0.012887944521569494
1915,30.317750067200006,-15.507008585643245,-19.245643651947226,-4.223069863644928,11.42354315165602,-0.025151035297419355
1916,30.317750067200006,-15.513149996031002,-19.13050418888653,-4.458292304542707,11.409195463157005,-0.014347688499015021
1917,30.317750067200006,-15.662419597917348,-18.934700488120196,-4.386584742029974,11.394374676181165,-0.01482078697583944
1918,30.317750067200006,-15.578241750559565,-18.910019230232642,-4.242906112829044,11.38362142967406,-0.01075324650710563
1919,30.317750067200006,-15.50835708534179,-18.903886195715902,-3.9524203661898785,11.376115673275548,-0.00750575639851192
1920,30.317750067200006,-15.374892302208389,-19.02264870331314,-4.27887160930973,11.38285546343323,0.00673979015768289
1921,30.317750067200006,-15.23701362455123,-19.24635471453391,-4.535304213663549,11.404309391953195,0.021453928519964194
1922,30.317750067200006,-15.180426834951524,-19.664680066422072,-4.717934462030872,11.459555188763236,0.05524579681004127
1923,30.317750067200006,-15.589833423429738,-19.73177272224401,-4.553970256672626,11.497440621677194,0.037885432913958184
1924,30.317750067200006,-15.782991018344456,-19.883048335554,-4.25707775046741,11.531004419066274,0.03356379738908011
1925,30.317750067200006,-15.950165775628992,-20.04799190910417,-4.140888262555425,11.56498316743214,0.03397874836586645
1926,30.317750067200006,-15.796278565816392,-20.25572778696015,-4.024670746624347,11.581682560270808,0.016699392838667393
1927,30.317750067200006,-15.713741646091016,-20.043916680310037,-4.378945961009379,11.548222760825345,-0.03345979944546329
1928,30.317750067200006,-15.843694142490786,-20.057289141185187,-4.3934478625859805,11.559341782359981,0.011119021534636175
1929,30.317750067200006,-16.14801689708022,-20.06824671687744,-4.5147201740340375,11.583375548753045,0.02403376639306387
1930,30.317750067200006,-16.122333087568713,-20.25762497126161,-4.868144783461048,11.607841012394385,0.024465463641339724
1931,30.317750067200006,-15.827215109389712,-20.289705871565424,-5.013077093574575,11.591954730492832,-0.015886281901552834
1932,30.317750067200006,-15.354656822021989,-20.669300181639017,-4.618452851410141,11.611360111196614,0.01940538070378217
1933,30.317750067200006,-15.495789780949123,-20.739616759733224,-5.37690823618772,11.633279313815192,0.02191920261857838
1934,30.317750067200006,-15.4755566301095,-20.84421593766527,-5.2699065975861314,11.645913098427107,0.012633784611914223
1935,30.317750067200006,-15.836221190710546,-20.90661267850043,-5.454538531147022,11.677933073239728,0.032019974812621754
1936,30.317750067200006,-15.621828615959588,-20.522788059902577,-5.658240940786134,11.613196182506977,-0.06473689073275146
1937,30.317750067200006,-15.76070551385663,-20.783987796574525,-5.409953967295817,11.65629286508027,0.043096682573292355
1938,30.317750067200006,-15.83613850455666,-20.459322863148103,-5.465814213136389,11.617704142935148,-0.038588722145121324
1939,30.317750067200006,-15.66042957899203,-20.21117955174431,-5.5953201113437485,11.572973435746897,-0.04473070718825056
1940,30.317750067200006,-15.610001972818342,-20.341253212174305,-5.428929606879732,11.586289272812053,0.013315837065155378
1941,30.317750067200006,-15.569029493264763,-20.225402562080244,-5.928219575439402,11.570927692500204,-0.015361580311848755
1942,30.317750067200006,-15.776592987505854,-20.167722891338904,-5.880660421218715,11.577002343825654,0.006074651325450375
1943,30.317750067200006,-15.569020407337689,-20.086499790919067,-6.321839216317048,11.555143053846416,-0.021859289979238028
1944,30.317750067200006,-15.534944075042084,-20.40637240285437,-6.436973307392884,11.597383741153715,0.042240687307298685
1945,30.317750067200006,-15.38669348492407,-20.488405615331445,-6.406839497586569,11.598821682923992,0.001437941770277007
1946,30.317750067200006,-15.16373228185376,-20.442148405495793,-6.367964900832353,11.578072368587247,-0.020749314336745428
1947,30.317750067200006,-15.458088308816924,-20.327868703528285,-6.156019553232721,11.57928874872948,0.0012163801422335752
1948,30.317750067200006,-15.539442168484657,-20.065523758982145,-5.996165230151095,11.547612732153116,-0.03167601657636432
1949,30.317750067200006,-15.52942415641861,-20.235660412291725,-6.0769491454601345,11.570773993692272,0.02316126153915654
1950,30.317750067200006,-15.503905020959408,-20.478758586221353,-6.049493761798578,11.602151977768536,0.03137798407626313
1951,30.317750067200006,-15.061972215467472,-21.052520350823663,-6.115220787625065,11.655678413465896,0.0535264356973606
1952,30.317750067200006,-15.03371503311464,-21.23236577582246,-6.189885303636738,11.679978076146806,0.024299662680910217
1953,30.317750067200006,-14.885077221813068,-21.395156405256248,-6.269218326682512,11.695604878814606,0.01562680266779992
1954,30.317750067200006,-14.565628266561621,-21.72310712939182,-6.209237610692111,11.726019772207279,0.030414893392672226
1955,30.317750067200006,-14.607829043948882,-21.421405343695692,-5.897534762752746,11.682561412865411,-0.04345835934186759
1956,30.317750067200006,-14.53521623316996,-21.194929508459726,-5.879449301124432,11.645996289009775,-0.03656512385563637
1957,30.317750067200006,-14.595245620256891,-21.534125783563667,-6.143156958298274,11.699808463163128,0.05381217415335371
1958,30.317750067200006,-14.503107121067636,-21.31773004834142,-5.771337844367435,11.66149412108528,-0.03831434207784845
1959,30.317750067200006,-15.14917020042025,-21.47525662118698,-5.410951355896988,11.71574404015522,0.05424991906994059
